Time,1,2,3,4,5,6
Tue Feb  6 15:54:16 2024,15.017,14.909,15.002,15.009,15.015,15.02
Tue Feb  6 15:54:35 2024,14.95,14.973,15.005,15.012,15.004,15.011
Tue Feb  6 15:54:54 2024,15.005,14.835,14.997,14.997,14.999,15.009
Tue Feb  6 15:55:13 2024,14.995,15.123,15.005,15.01,15.0,14.994
Tue Feb  6 15:55:32 2024,14.997,14.903,14.997,15.002,14.988,14.998
Tue Feb  6 15:56:56 2024,15.016,14.979,14.996,14.989,14.999,15.005
Tue Feb  6 15:57:16 2024,15.023,15.102,14.991,15.006,15.005,15.002
Tue Feb  6 15:57:35 2024,14.986,15.055,15.004,15.0,15.002,15.007
Tue Feb  6 15:57:54 2024,14.964,14.996,14.999,15.002,14.992,15.012
Tue Feb  6 15:58:13 2024,14.992,15.028,14.992,15.002,14.995,14.988
Tue Feb  6 15:58:32 2024,14.998,14.921,15.01,14.998,15.037,14.992
Tue Feb  6 15:58:51 2024,15.006,15.019,15.0,14.976,15.007,15.017
Tue Feb  6 15:59:10 2024,14.984,15.037,14.995,15.011,14.999,14.987
Tue Feb  6 15:59:29 2024,14.887,14.801,14.998,14.99,14.998,14.991
Tue Feb  6 15:59:48 2024,15.017,14.999,15.006,15.008,15.001,14.983
Tue Feb  6 16:00:07 2024,14.988,14.985,15.003,15.004,15.005,15.002
Tue Feb  6 16:00:27 2024,14.986,15.026,14.993,14.998,14.988,15.015
Tue Feb  6 16:00:46 2024,15.067,15.012,15.002,15.009,14.999,14.989
Tue Feb  6 16:01:04 2024,15.017,14.995,14.991,14.991,14.996,15.021
Tue Feb  6 16:02:30 2024,14.998,15.016,14.995,14.998,14.995,15.015
Tue Feb  6 16:02:45 2024,14.945,15.302,15.003,15.002,15.006,15.008
Tue Feb  6 16:03:00 2024,15.003,14.915,15.002,14.987,15.005,14.997
Tue Feb  6 16:03:15 2024,15.014,15.01,14.999,14.993,14.987,15.028
Tue Feb  6 16:03:30 2024,15.009,15.025,14.993,15.008,14.994,15.014
Tue Feb  6 16:03:46 2024,15.023,15.016,14.994,15.008,15.002,15.01
Tue Feb  6 16:04:05 2024,14.97,15.004,15.005,15.007,15.007,14.978
Tue Feb  6 16:04:24 2024,15.03,15.001,14.998,15.009,14.994,14.991
Tue Feb  6 16:04:43 2024,15.006,14.943,15.002,15.01,14.992,15.001
Tue Feb  6 16:05:02 2024,14.97,14.981,15.005,15.014,15.003,14.98
Tue Feb  6 16:05:22 2024,15.023,15.001,15.0,15.021,15.011,15.008
Tue Feb  6 16:05:41 2024,14.978,15.024,15.0,15.003,15.0,15.016
Tue Feb  6 16:05:59 2024,15.036,14.882,14.996,14.993,15.004,14.983
Tue Feb  6 16:06:18 2024,15.016,15.019,15.002,15.0,15.005,14.99
Tue Feb  6 16:06:37 2024,15.034,14.959,15.003,15.009,15.002,15.027
Tue Feb  6 16:08:02 2024,15.081,14.986,15.003,14.994,15.009,14.991
Tue Feb  6 16:08:17 2024,15.036,15.003,15.002,15.002,14.998,14.985
Tue Feb  6 16:08:33 2024,14.994,14.995,15.008,14.996,15.035,14.995
Tue Feb  6 16:08:48 2024,14.873,14.979,15.002,14.998,14.996,14.993
Tue Feb  6 16:09:03 2024,15.003,15.414,15.002,14.995,14.994,14.992
Tue Feb  6 16:09:26 2024,14.973,14.692,15.002,15.012,14.998,15.002
Tue Feb  6 16:09:45 2024,14.972,15.096,15.003,14.996,15.019,14.979
Tue Feb  6 16:10:04 2024,14.859,14.967,15.002,15.009,14.998,14.993
Tue Feb  6 16:10:23 2024,15.012,15.069,14.998,14.998,14.996,14.98
Tue Feb  6 16:10:42 2024,14.889,14.88,15.003,15.008,14.994,15.002
Tue Feb  6 16:11:01 2024,14.861,14.867,15.005,15.009,15.004,14.996
Tue Feb  6 16:11:20 2024,15.058,14.999,14.999,15.005,15.02,14.992
