Time,1,2,3,4,5,6
Thu Feb  8 13:34:27 2024,15.0,14.943,15.003,15.001,14.998,15.004
Thu Feb  8 13:34:46 2024,14.989,15.004,14.998,14.995,15.0,14.998
Thu Feb  8 13:35:05 2024,14.983,14.991,14.999,15.0,15.004,15.0
Thu Feb  8 13:35:24 2024,15.0,14.988,14.991,15.003,15.002,15.006
Thu Feb  8 13:35:44 2024,14.998,15.006,14.999,15.0,14.996,15.002
Thu Feb  8 13:36:03 2024,14.994,14.998,14.998,15.003,14.995,15.0
Thu Feb  8 13:36:22 2024,15.012,15.002,14.997,15.004,14.995,14.999
Thu Feb  8 13:36:41 2024,14.998,14.995,15.001,14.996,14.999,14.999
Thu Feb  8 13:37:00 2024,14.997,15.001,14.999,14.998,15.002,14.998
Thu Feb  8 13:37:19 2024,14.995,14.993,15.001,15.002,15.009,15.005
Thu Feb  8 13:37:38 2024,14.998,15.002,14.998,14.995,15.002,14.999
Thu Feb  8 13:37:57 2024,15.011,14.997,15.002,15.002,15.009,15.002
Thu Feb  8 13:39:23 2024,14.997,15.002,14.993,14.998,15.008,14.999
Thu Feb  8 13:39:42 2024,15.0,14.995,15.0,14.998,15.01,15.002
Thu Feb  8 13:40:01 2024,15.0,15.016,14.997,14.999,15.006,14.997
