Time,1,2,3,4,5,6
Tue May  7 11:13:32 2024,15.003,15.01,15.005,14.997,15.003,15.005
Tue May  7 11:13:51 2024,14.995,14.954,15.001,14.987,15.002,14.998
Tue May  7 11:14:10 2024,14.992,14.983,15.001,14.995,14.997,14.995
Tue May  7 11:14:29 2024,15.002,14.955,14.999,14.994,15.005,15.012
Tue May  7 11:14:48 2024,14.994,15.02,15.0,15.012,14.996,15.009
Tue May  7 11:15:07 2024,14.986,14.989,15.0,14.998,14.997,14.988
Tue May  7 11:15:26 2024,15.002,15.012,15.0,15.005,14.997,14.998
Tue May  7 11:15:45 2024,15.033,15.002,15.003,15.004,15.008,14.991
Tue May  7 11:16:04 2024,14.997,15.0,14.999,14.998,15.007,14.999
Tue May  7 11:17:29 2024,15.003,15.006,15.004,15.012,15.007,15.005
Tue May  7 11:17:48 2024,15.011,15.025,15.004,15.001,15.009,15.016
Tue May  7 11:18:07 2024,15.006,15.009,15.005,15.008,15.005,14.998
Tue May  7 11:18:26 2024,15.008,15.023,15.003,14.993,15.008,14.991
Tue May  7 11:18:45 2024,14.998,15.008,15.002,15.002,15.007,15.002
Tue May  7 11:19:05 2024,15.0,14.998,15.004,14.989,15.005,14.993
Tue May  7 11:19:24 2024,15.0,15.005,15.002,15.009,15.0,14.994
Tue May  7 11:19:43 2024,14.989,14.994,15.0,15.0,15.001,15.008
Tue May  7 11:20:02 2024,15.006,15.002,14.998,15.019,14.998,15.002
Tue May  7 11:20:22 2024,15.019,15.038,15.004,14.987,15.008,14.991
Tue May  7 11:20:41 2024,15.002,15.019,15.003,15.005,15.007,15.006
Tue May  7 11:21:00 2024,15.0,14.98,15.002,14.991,15.003,14.999
Tue May  7 11:21:19 2024,14.998,14.958,15.0,14.995,15.001,15.017
Tue May  7 11:21:37 2024,14.997,15.0,15.002,14.996,15.001,15.015
Tue May  7 11:23:02 2024,14.942,15.046,14.996,14.992,14.994,15.012
Tue May  7 11:23:17 2024,15.008,15.064,14.998,14.998,14.995,15.0
Tue May  7 11:23:33 2024,15.178,15.093,15.085,15.085,15.113,14.989
Tue May  7 11:23:48 2024,14.872,14.849,14.867,14.85,14.908,14.903
Tue May  7 11:24:03 2024,15.005,15.005,15.008,15.006,15.028,15.012
Tue May  7 11:24:18 2024,15.005,14.998,15.02,15.014,15.035,15.008
Tue May  7 11:24:33 2024,14.998,15.0,14.998,14.998,15.002,14.998
Tue May  7 11:24:48 2024,14.998,15.002,14.999,14.995,14.995,14.998
