Time,1,2,3,4,5,6
Thu Feb  1 01:59:42 2024,14.903,14.963,14.998,15.004,14.998,15.003
Thu Feb  1 02:00:01 2024,14.863,14.746,15.002,15.024,15.001,15.014
Thu Feb  1 02:00:20 2024,14.966,14.969,14.996,14.983,14.992,15.0
Thu Feb  1 02:00:39 2024,14.889,14.977,15.014,14.975,14.985,14.975
Thu Feb  1 02:00:58 2024,14.939,15.029,15.004,14.992,15.006,15.02
Thu Feb  1 02:01:17 2024,15.039,15.519,14.998,14.996,14.999,14.989
Thu Feb  1 02:01:37 2024,15.005,14.992,15.003,15.012,14.991,14.999
Thu Feb  1 02:01:56 2024,14.92,14.98,15.007,15.007,14.998,14.98
Thu Feb  1 02:02:15 2024,15.023,15.005,15.005,14.988,14.998,15.002
Thu Feb  1 02:02:34 2024,14.93,14.938,15.002,14.98,15.008,15.002
Thu Feb  1 02:02:53 2024,14.867,14.993,14.984,15.012,15.005,14.991
Thu Feb  1 02:04:17 2024,15.014,14.994,14.988,15.013,14.997,14.994
Thu Feb  1 02:04:33 2024,14.98,14.775,14.99,14.991,14.999,15.001
Thu Feb  1 02:04:48 2024,15.089,15.243,14.995,15.008,15.004,14.992
Thu Feb  1 02:05:03 2024,14.895,15.024,15.004,14.999,14.998,15.0
Thu Feb  1 02:05:18 2024,15.114,15.008,14.998,14.986,14.999,14.994
Thu Feb  1 02:05:34 2024,15.077,15.051,15.082,15.08,15.053,15.005
Thu Feb  1 02:05:49 2024,15.061,15.027,15.023,15.029,15.02,15.033
Thu Feb  1 02:06:04 2024,14.991,14.977,14.97,14.925,14.944,14.964
Thu Feb  1 02:06:19 2024,15.014,14.917,14.991,14.959,14.994,14.99
Thu Feb  1 02:06:34 2024,14.941,14.992,14.994,14.981,14.988,14.994
Thu Feb  1 02:06:49 2024,15.647,14.998,15.002,14.996,15.008,14.998
Thu Feb  1 02:07:04 2024,14.87,14.999,15.002,15.005,14.998,15.0
Thu Feb  1 02:07:19 2024,15.014,14.999,14.999,14.996,15.0,15.001
Thu Feb  1 02:07:34 2024,15.003,15.0,14.997,14.987,14.996,15.002
Thu Feb  1 02:07:49 2024,14.969,14.999,14.998,15.005,14.998,14.997
Thu Feb  1 02:08:04 2024,15.098,15.001,15.001,14.995,14.999,14.999
Thu Feb  1 02:08:19 2024,15.012,14.998,14.999,14.998,15.0,14.998
Thu Feb  1 02:08:34 2024,14.944,14.997,15.001,15.001,14.998,15.002
Thu Feb  1 02:08:49 2024,15.006,15.002,15.001,14.991,15.002,14.999
Thu Feb  1 02:09:04 2024,14.997,15.0,15.0,14.998,14.999,14.996
Thu Feb  1 02:09:19 2024,14.964,14.941,15.0,15.003,15.003,15.0
Thu Feb  1 02:09:34 2024,15.055,15.001,15.001,14.991,15.001,15.0
Thu Feb  1 02:09:49 2024,14.973,14.997,14.998,15.009,15.003,14.999
Thu Feb  1 02:10:04 2024,14.994,15.002,14.992,14.993,14.992,15.002
Thu Feb  1 02:10:19 2024,15.016,15.001,15.002,14.996,15.002,14.998
Thu Feb  1 02:10:39 2024,14.992,14.997,15.001,14.998,14.995,15.001
