,Date,Reaction,Tube,Catalyst,Mass Catalyst,Mass Diluent,Time,Time Since Start,Conversion,Selectivity,Carbon Balance,Yield
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 15:31:25,65.11666666693054,0.299651909425353,0.9986585929204397,1.0022924294569988,0.2992499542326461
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 16:04:51,98.5499999995809,0.2903809995902687,0.9990952139582023,1.001641212588229,0.29011826691503617
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 16:38:18,132.00000000279397,0.28375095242358084,0.9991384587062655,1.004455561676121,0.2835064892609314
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 17:23:09,176.8499999991618,0.2750521376123456,0.9991706130692172,1.0063427584958053,0.274824012964126
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 17:56:59,210.68333333102055,0.2685159556587135,0.9991895010707184,1.007726724503874,0.2682983237641571
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 18:30:40,244.3666666697245,0.26114630813340334,0.9991955813253595,1.0006680039161318,0.2609362371663274
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 19:04:17,277.98333334713243,0.2561929702218255,0.999223125237695,1.0041509820036254,0.2559939403689802
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 19:37:54,311.6000000035856,0.2507110352395895,0.9992458095320749,1.0037495267950685,0.25052195136660815
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 20:11:30,345.19999998947605,0.2459691183720838,0.9992477928053937,1.006324243906272,0.24578409863159334
87,2024-05-26,24-035,4,Pt1Sn3Ga0.5Fe0.5Cu3Ca3.5,20.1,120.1,2024-05-26 20:45:07,378.816666666884,0.24036176199167764,0.998852907106718,1.0039408443553053,0.24008604472268025
